Year,Month,Day,TotalPrecip,SolarHours,AvgCloud,MinTemp,AvgTemp,AvgSeaLevelPressure,AvgWindSpeed
2002,6,22,16,2,9.3,17.3,20.2,19.2,3.6
2002,6,23,6,4.2,10,16.2,18.3,17.2,3.3
2002,6,24,2.5,2.3,10,15.3,17.8,14,5.4
2002,6,25,1.5,0,10,15.2,16.4,15.3,4.3
2002,6,26,0,0.2,9.8,14.4,18.4,15.6,2.5
2002,6,27,0,0,10,17,19.3,18,2.1
2002,6,28,0,13.4,1.3,16.1,21.8,18.5,3.4
2002,6,29,0,3,8.3,19.2,23.5,19.9,2.7
2002,6,30,0,1.9,7.8,20.7,24.1,21.7,1.7
2002,7,1,23.5,0.2,10,21.2,23.6,25.1,3
2002,7,2,29.5,0.4,10,22,23.4,25.6,2.5
2002,7,3,65,2.3,9,21.3,24.6,26.6,2.5
2002,7,4,0,8.8,9.5,23.7,26.5,27.6,2.9
2002,7,5,0,2.6,10,23.8,27.2,26.9,3.1
2002,7,6,0,2.3,10,24.4,28.6,24.7,2.5
2002,7,7,0,10.7,4.5,25.7,29.6,25.5,5.4
2002,7,8,0,7.3,7.8,24.9,27.6,26.6,2.3
2002,7,9,7.5,0.1,10,22.9,24.9,25.9,5.2
2002,7,10,91,0,10,21.7,23.5,26.7,4
2002,7,11,7,4.3,8.8,20.1,22.1,22.2,4.8
2002,7,12,0,13.3,0.5,18.9,24.5,21.5,2.4
2002,7,13,94.5,2.9,7.5,22.5,24.7,25.6,2.4
2002,7,14,15,5,8.5,23,27.6,26.8,5.1
2002,7,15,2,0.3,9.3,23.4,26.4,28.3,3.3
2002,7,16,65.5,3.9,10,19.9,24.8,25,4.5
2002,7,17,11.5,2.7,7.5,21.2,26.7,24.3,3.1
2002,7,18,13,9.6,4.5,22.4,27.2,24.6,3.1
2002,7,19,8.5,2.1,9.8,23.4,27.2,29.9,2.6
2002,7,20,20,7.6,7.5,24.9,29.2,28.5,3.6
2002,7,21,1,10.1,5.8,25.8,28.7,29.3,2.5
2002,7,22,6,1.1,10,24.5,26.4,28.2,2.7
2002,7,23,0,8.6,3.5,24.3,28.2,29.6,3
2002,7,24,0,11.8,0.5,24.3,27.6,28.9,3.2
2002,7,25,2,8.5,5,25.3,27.4,29.1,2.6
2002,7,26,0,11.8,6,23.7,29.3,29.7,3.3
2002,7,27,0,11.2,7.3,26,29,30.1,4.4
2002,7,28,0,10.7,6.8,24.6,27.4,28,5.1
2002,7,29,0,9.5,5.5,24.3,27.7,28,2.1
2002,7,30,0,11.1,4,24.4,28.5,28.6,2.1
2002,7,31,0,11.1,0.8,25.6,29.3,28.5,3.5
2002,8,1,0,7.9,7,27.3,29.5,28.6,5.8
2002,8,2,18,1.1,8.8,25.2,27.4,28.7,5.3
2002,8,3,0,8.2,4.3,25.2,27.4,28.6,4.1
2002,8,4,0,4.7,9.3,25.7,27.5,29,4.4
2002,8,5,0,11.5,5.5,26,29.5,25.9,4.6
2002,8,6,0,12.3,5.3,26.3,29.9,26.7,2.9
2002,8,7,0,12.8,1.8,25.9,30.9,27.5,3.4
2002,8,8,0,10.3,5.8,27.3,31,25.5,3.4
2002,8,9,0,10.6,7.3,27.7,31.4,28.1,3.7
2002,8,10,0,9,7,27.9,32.3,25.5,4.4
2002,8,11,16.5,5.2,8.3,25,30.4,27,4.2
2002,8,12,6.5,0.1,8.5,24.9,25.9,28,3.8
2002,8,13,0,8.9,9.5,24.3,27.8,28,3.3
2002,8,14,2,6,6.5,24.9,27.5,28.3,2.4
2002,8,15,0,4.7,8.3,24.7,28.1,28.2,3.6
2002,8,16,0,8.7,8.3,25.3,28.1,27.7,2.7
2002,8,17,0,9.1,3.8,25.1,27.9,29.1,4.3
2002,8,18,0,2.3,8,24.8,27,27.9,5
2002,8,19,0,0,10,23.5,25.3,26.1,7.1
2002,8,20,1,4.9,7,20.1,22.7,18.6,6.2
2002,8,21,0,6.8,5.8,18.3,21.6,17.1,4.3
2002,8,22,0,10.2,3.5,17.1,22.2,17.3,3.6
2002,8,23,0,2.4,10,20.5,24.8,19.2,2.7
2002,8,24,1,5.5,6.5,21.9,26.6,24.4,4.4
2002,8,25,0,9.4,5,22.2,25.1,23.7,4
2002,8,26,0,12.1,0.8,19.8,25.1,23.2,2.9
2002,8,27,0,7.2,2.5,22.9,27.9,25.3,2.3
2002,8,28,0,6.5,5.3,24.6,28.6,26.7,2.7
2002,8,29,0,11,1.8,24.6,29.1,28.2,3
2002,8,30,0,10.2,7.3,24.6,28.9,26.8,2.8
2002,8,31,0,9.7,7.5,24.7,29.3,24.9,2.9
2002,9,1,0,12.5,0,25,31,20.9,2.4
2002,9,2,0,12.3,0,23,28.4,22.2,3.1
2002,9,3,0,9.5,4,24.8,28,25.9,2.9
2002,9,4,0,8.4,5.5,25.1,27.7,27.8,4.4
2002,9,5,0,5.3,5.8,24.4,27,26.5,4.8
2002,9,6,4.5,0,10,24,25.3,27.1,3
2002,9,7,2,0.4,9.8,23.5,25,27,3.3
2002,9,8,2,2.9,8,23,24.8,25.1,3
2002,9,9,1,3.8,7,21.4,23.6,21.2,2.5
2002,9,10,0,8.1,7.8,20.6,24.6,22,2.3
2002,9,11,0,4.8,7.3,22.7,25.6,24.4,2.1
2002,9,12,0,3,8.8,22.1,24,23.6,2.8
2002,9,13,10,0.1,10,19,21.3,20.4,4.1
2002,9,14,1.5,2.1,10,18.9,21.5,18.6,2.8
2002,9,15,3.5,5.2,9,18.2,20.9,18.7,3.1
2002,9,16,46,0,10,17.1,19.8,19.8,5.2
2002,9,17,49,0.3,10,19.7,21.3,21.8,3.7
2002,9,18,0.5,8.9,4.3,17.5,20.8,16.6,4.3
2002,9,19,0,11.1,0.8,15.7,21.3,14.9,4.6
2002,9,20,0,10.9,1,17.1,22.6,18.3,3.1
2002,9,21,0,9.1,5,17.8,22.5,18.2,4.2
2002,9,22,0,0,10,18.7,20.8,18,5.2
2002,9,23,0,2.9,7.8,14.9,19.4,14.4,3.3
2002,9,24,0,9.8,2.8,14.7,19.3,13.3,2.7
2002,9,25,0,7.5,7.8,15.4,19.4,14.1,3.9
2002,9,26,0,6.2,7.5,14.1,19.9,14.5,2.5
2002,9,27,9,2.7,9.8,18.7,21.7,18.2,2.5
2002,9,28,77.5,0,10,17.4,19.4,21,3
2002,9,29,4,3.4,9,19.1,21.1,20.2,3
2002,9,30,0,4.5,10,19.5,21.9,18.5,2.1
2002,10,1,25.5,0,10,18.3,19.5,19.1,3.7
2002,10,2,8,5.8,5.3,18.3,21.3,18.1,4.9
2002,10,3,0,10.2,1.5,16.9,23.1,15.9,4.2
2002,10,4,2.5,6.9,7,18.5,24.3,17.2,5.1
2002,10,5,13,9.3,3.5,17.1,22,19.2,2.7
2002,10,6,2,2.2,8,17.2,22.2,15.6,2.3
2002,10,7,17.5,2.2,10,17.3,20.4,16.2,6.4
2002,10,8,12.5,0,10,14.9,17.7,15.2,3.4
2002,10,9,3,2.2,6.3,13.6,15.8,14.2,3.7
2002,10,10,0,10.4,3,12.5,16.5,12.1,4.3
2002,10,11,0,10.7,1.8,10.6,16.4,11.8,2.1
2002,10,12,0,10.4,0,13.8,18.8,14.2,2.2
2002,10,13,0,10.1,2.8,15,20.4,15.4,2.1
2002,10,14,0,8.4,6,17.7,20.4,17.7,2.4
2002,10,15,12.5,9.1,2.5,15.5,20.8,14.3,5.9
2002,10,16,3,2.6,7.8,15.2,18.9,14.8,4.5
2002,10,17,0,10.3,0,13.1,18,14.6,3.3
2002,10,18,0,9.5,4,14.2,20,16.1,1.9
2002,10,19,2,0,9.8,17.3,19.2,17.7,4.5
2002,10,20,16,0,10,14.2,16.7,15.7,5.4
2002,10,21,35.5,0,10,14,16.4,16.4,3.5
2002,10,22,2,1.8,8.8,12.3,15.5,11.9,4.4
2002,10,23,0,4.2,9.8,11.2,14,11.3,3
2002,10,24,1,5.9,7.5,12.3,15.5,12.5,2.6
2002,10,25,9,8.8,4,12.4,16.1,12.3,2.9
2002,10,26,3,3.8,5,10.5,16.1,12.1,4.6
2002,10,27,29,0.3,9.5,9.3,11.4,9.9,7.9
2002,10,28,19.5,1.8,8.8,7.9,11.2,8.3,9.5
2002,10,29,27.5,0.5,9.8,7.5,10.3,9,4.7
2002,10,30,10,2.1,8,8.2,10.2,9.1,3
2002,10,31,0,8.4,5.5,5,11.3,9.1,3.4
2002,11,1,24,0,10,8.3,14.1,12.1,4.8
2002,11,2,43.5,0.5,10,5.5,7.6,8.5,3.9
2002,11,3,33.5,0.3,9.5,6.6,8.2,8.2,7.3
2002,11,4,79,0.1,10,4.1,5.6,7.6,5.7
2002,11,5,41.5,0.3,7.8,2.7,5.9,7.8,3.6
2002,11,6,12.5,0.3,10,5.6,7.5,8.1,3
2002,11,7,0,8.9,6.8,4,10.6,7.2,2.5
2002,11,8,37,0,10,7.2,13.4,10.7,7.9
2002,11,9,20,1.5,8.5,4.6,7.1,6.8,6.8
2002,11,10,11.5,3.1,8.5,5.2,9.9,8.7,4.4
2002,11,11,0,6,9,9.2,16,9.1,7.3
2002,11,12,5,2.5,9,11.5,15.7,10.3,8.4
2002,11,13,15,0,10,5.8,8.8,7.4,9.2
2002,11,14,15,0.5,10,4.4,6.9,7.3,6.1
2002,11,15,11,0,10,7.8,9.2,7.8,5.5
2002,11,16,6.5,0.7,9.8,6.3,7.6,8.5,3.9
2002,11,17,0,9.6,0,4.2,9,7.5,3.8
2002,11,18,36.5,0.1,8.3,4.1,9.4,8.5,7.1
2002,11,19,0.5,7.2,8.5,4.4,7.9,6.6,3.1
2002,11,20,0,8.4,7.5,4.8,10.6,7.9,3.3
2002,11,21,8.5,0,10,5.7,9.6,9,5.4
2002,11,22,0,7.2,6.5,3.6,6.5,7,3.9
2002,11,23,0,9.4,0,1.6,7.1,7.5,4.6
2002,11,24,0,4.8,5,3.5,10.2,8.7,5.1
2002,11,25,54.5,0,10,8.7,10.7,11.2,3
2002,11,26,8,3.7,9.3,4.5,9,7.5,4.8
2002,11,27,27,0.5,9.8,3.7,6.1,7.3,7.7
2002,11,28,1.5,0.3,9.3,4.6,6.9,6.8,3.6
2002,11,29,0,2.8,6.5,4.3,10.4,7.7,4.8
2002,11,30,19.5,0,10,9.3,10.9,9.7,5.6
2002,12,1,0,9,2.8,6,10.1,9.3,4.5
2002,12,2,7.5,0.4,9.3,7.4,9.6,8.3,4.3
2002,12,3,0,4.9,8,7.8,10.7,8.7,2.7
2002,12,4,5.5,0,10,9,11,11,3.1
2002,12,5,0.5,2.1,8,8.9,12.6,11.5,4
2002,12,6,0,2.1,9.5,4.9,6.7,6,4.9
2002,12,7,1.5,0.5,10,4.7,6.7,7.2,5.7
2002,12,8,1.5,0,10,3,4.1,6.7,5.8
2002,12,9,11,1.4,10,0.6,3.7,6.7,5.7
2002,12,10,27.5,1.6,10,0,1.6,6,5
2002,12,11,18.5,0,10,0.2,2.5,6.1,5.9
2002,12,12,16,0,10,0.6,3.6,6.4,7
2002,12,13,12.5,0.2,10,0.3,2.2,5.8,4.6
2002,12,14,0,0,9.3,1.2,3.8,5.9,2.9
2002,12,15,0,1.9,9.8,3.9,8.9,7.5,3.8
2002,12,16,8.5,3.4,6.8,3.9,11.3,8.7,5.8
2002,12,17,18,0.6,7.3,2.7,7.1,7.7,5.6
2002,12,18,0.5,2.1,9,2.2,7.3,7,3.1
2002,12,19,0.5,0,10,4.5,7.4,8.3,4.1
2002,12,20,0,4.1,10,2.4,5,5.5,4.4
2002,12,21,0,0,10,2.5,5.7,6.6,5.8
2002,12,22,0.5,2.1,8.5,3.1,6.5,7.7,5.5
2002,12,23,0,1.6,7.8,2,4.9,6.7,4.4
2002,12,24,3.5,2.1,8.3,2,7.3,7.4,4.7
2002,12,25,14.5,0,10,1.5,7.4,7.6,6.7
2002,12,26,9,1.3,9.8,0.1,2.2,5.3,4.9
2002,12,27,5.5,0.4,9.8,-0.2,1.4,5,6.3
2002,12,28,9.5,2.7,8.8,-0.2,3.4,5.6,5.8
2002,12,29,7,0,9.8,1.7,3,6.3,3.8
2002,12,30,7,5.2,7,0.8,4.8,5.9,3.7
2002,12,31,1,0,9.5,1.6,3,6.7,4.5
2003,1,1,3,5.8,8,0.7,3.8,6,5.8
2003,1,2,4,0.6,9.8,-0.4,1.4,4.9,5
2003,1,3,12.5,0,8.5,-1.3,2.2,6,2.7
2003,1,4,23.5,0.7,10,0,3.2,6.1,10.8
2003,1,5,10.5,0,10,-1.2,0.7,5,8.7
2003,1,6,3.5,1.7,9.3,-1.1,1.5,5,4.5
2003,1,7,10,0,9.8,0.1,1.5,5.8,3.3
2003,1,8,0,9.2,2.8,0.2,3,5.4,3.5
2003,1,9,0,3.5,7.5,0.5,5.5,5.7,3.4
2003,1,10,3,0.5,10,3.3,5.5,7.2,4
2003,1,11,0,7.4,4.5,1.6,4.6,5.2,3.5
2003,1,12,10.5,5.8,5.8,4.3,6.5,7,3.1
2003,1,13,0,5.1,5.8,5.1,9.8,5.9,6.5
2003,1,14,14,0.3,8.3,1.3,6.7,7.2,6.9
2003,1,15,2.5,1.3,9,-0.9,0.4,4.7,5.4
2003,1,16,0,0.8,10,-0.7,3.6,4.6,3.7
2003,1,17,3.5,6,6.3,5.8,8.5,7.8,5.7
2003,1,18,0.5,2.8,10,4.2,6.2,7.1,3.9
2003,1,19,0,0,8.5,3.3,5,6.5,3.7
2003,1,20,3.5,0.3,10,1.5,3.5,6.6,3.6
2003,1,21,7.5,0.3,9.5,0.2,1.6,5.4,3.3
2003,1,22,0,1.1,9.5,-0.6,2.6,4.9,2.2
2003,1,23,30.5,0,10,1.3,3.1,6.4,4.7
2003,1,24,3.5,0.9,10,-0.1,2.5,5.4,6.6
2003,1,25,0.5,1.3,10,1.2,2.9,5.6,2.9
2003,1,26,0,6.5,7.5,0.7,4.3,5.5,3.3
2003,1,27,37.5,0,10,4.9,7.5,8.8,4.1
2003,1,28,12.5,0.3,10,0.1,3.2,5.9,10.7
2003,1,29,25,0.1,10,-3.6,-0.9,4.3,12.3
2003,1,30,11,0,10,-1.5,1.4,5.2,6.8
2003,1,31,10.5,0.3,10,0.9,2.2,5.8,5.2
2003,2,1,1.5,0.4,10,-0.6,0.7,5.2,2.3
2003,2,2,3,3,9.5,-1.7,0.5,4.9,1.9
2003,2,3,4.5,0.2,10,0.2,1.8,5.5,2.6
2003,2,4,0,0.2,10,-0.1,2.5,4.5,2.5
2003,2,5,6,4,9.5,0.4,2.5,5.8,3
2003,2,6,2.5,2.9,8.8,0.4,2.8,4.9,3.4
2003,2,7,0,6.4,7.3,2.6,7.2,5.9,4.3
2003,2,8,11.5,4.3,5,1.4,7.8,6.1,3.1
2003,2,9,4.5,0,8,4.3,7.7,9,2.7
2003,2,10,0,4.5,5.8,2.8,8.1,7.8,3.3
2003,2,11,20,0,10,4.1,6.7,8.5,3
2003,2,12,0.5,4.3,7.5,0.7,2.4,4.9,5.1
2003,2,13,2.5,1.3,8,-0.2,3.1,5.7,5.6
2003,2,14,8.5,1.2,10,0.8,3.3,6.4,3.8
2003,2,15,0,8,9.8,1.1,5.5,5.4,2.6
2003,2,16,9,0.3,9,3.7,5.4,6.8,2.5
2003,2,17,0,7.7,6,2.6,5.4,5.7,3.2
2003,2,18,0,3.2,7.5,1,4.7,5.3,3.8
2003,2,19,0,9.3,3.8,-0.4,5.1,5.8,2.5
2003,2,20,5,0.2,10,0.7,4.2,6.4,7.4
2003,2,21,0,8.2,5,0.9,3.3,4.8,2.5
2003,2,22,7.5,0,10,1.1,3.9,6.9,2.1
2003,2,23,0.5,0.4,9.5,3.2,5.4,6.7,4.4
2003,2,24,0.5,0.4,9.8,2.9,4.7,6.6,2.8
2003,2,25,0,9.2,3.3,2,4.8,5.5,2.3
2003,2,26,7,1.7,9,1.1,6.7,6.2,5
2003,2,27,0,2.7,9.3,0.9,4,4.9,4.8
2003,2,28,0,10.8,1.3,-1.4,3.8,4.9,3.4
2003,3,1,43,0,10,3.2,6.3,8.1,3.3
2003,3,2,8,9.3,5.8,5.4,8,6.2,4.8
2003,3,3,24,0,10,1.3,7,6.8,5.6
2003,3,4,1.5,3.2,8.5,-1.4,1,4.4,6.1
2003,3,5,1.5,3.1,8.3,-1.3,1.7,4.8,2.8
2003,3,6,0.5,1.6,9.5,0.1,4.2,5.5,5.7
2003,3,7,20,0,10,5.1,7,8.8,4.6
2003,3,8,6,0,10,2.8,4.8,6.8,8.1
2003,3,9,4,1.5,9.8,0.5,2.3,5.1,6.2
2003,3,10,0,3.8,9,0.8,2.5,4.5,5.4
2003,3,11,2,4.5,9.5,-0.8,1.8,4.7,3
2003,3,12,0,4.7,8.3,1.5,3.2,4.5,2.7
2003,3,13,0,5.3,7.3,2,4.4,4.7,2.7
2003,3,14,0,9.7,4,1.2,5.1,5.4,2.7
2003,3,15,0,1.9,9.8,4.3,7.1,6,3.4
2003,3,16,8,5.4,5,1.5,6.1,6.3,4.8
2003,3,17,0,3.7,8.5,4.7,7,7.3,4.5
2003,3,18,0,10.1,6.8,3.9,6,5.7,3.4
2003,3,19,3.5,5.1,8.3,2.8,4.9,6.1,2.8
2003,3,20,0,8.9,3.5,1.2,5.4,4.9,3.1
2003,3,21,0,10.6,2,0,4.9,4.8,4.2
2003,3,22,0,0.6,7.5,2.6,5.5,5.6,5.5
2003,3,23,0,9,6.8,0.8,6.3,6.3,1.8
2003,3,24,4,7.3,7.3,5.1,11.3,6.6,2.5
2003,3,25,6.5,1.5,9.3,8.5,10.6,10.6,2.9
2003,3,26,0,9.3,4.5,6.2,10.3,9.2,3.1
2003,3,27,8,4.9,9.8,6.3,12.2,8.3,5.7
2003,3,28,0,5.8,8.3,7.1,9.2,7.5,2.9
2003,3,29,0,7.7,5.8,4.7,8,6,4.5
2003,3,30,0,4.2,6.5,2.7,9.7,5.4,3.1
2003,3,31,0.5,3.3,8,7,12.9,8.8,4.3
2003,4,1,0,10.7,6.3,7.7,10.4,8.7,6.1
2003,4,2,4.5,0,9.3,7.6,8.7,9.5,5.6
2003,4,3,0,10,6.3,7.8,10.6,8.3,7
2003,4,4,15,0.2,9,8.1,9.7,10,3.3
2003,4,5,17,0,9.5,7.4,8.2,9.1,5.6
2003,4,6,0,9.7,4.3,5.5,9.3,6.7,3.9
2003,4,7,0,9.1,6.5,7.2,14.1,6.7,2.9
2003,4,8,8.5,0.4,9.8,10,13.6,11,5.9
2003,4,9,2,0,9.8,5.3,7.9,8.4,5
2003,4,10,0,11.5,6.3,4.3,7.7,6.5,2.9
2003,4,11,1,3.4,8.5,3.7,11.5,8.6,2.6
2003,4,12,27,0,9.5,11.6,14.4,14.5,3.3
2003,4,13,0,9.1,5.8,9.4,13.7,10.9,5.1
2003,4,14,0,0,8.5,7.4,10.8,9.5,2.4
2003,4,15,0,10.5,5.5,10,12.9,10.3,2.5
2003,4,16,0,10,0.8,7.6,12.6,9.7,2
2003,4,17,0,11.6,3.8,9.5,17.2,10.1,3.6
2003,4,18,0,9.7,9,13.4,18.8,12.7,3.2
2003,4,19,13.5,0.1,9.5,11.2,15.2,13.8,4.4
2003,4,20,41,0,10,10.8,11.9,12.9,3.8
2003,4,21,10.5,0.6,8.3,6.2,10.2,10.3,5.7
2003,4,22,0,8.9,8.5,4.8,11,8.5,4.4
2003,4,23,17,0,10,11.9,15.6,13.8,3.1
2003,4,24,21,0,10,12.7,14.4,15.6,1.8
2003,4,25,11,0,10,12.5,14.4,14.7,4.5
2003,4,26,12,0,10,10.7,13.5,13.9,5.9
2003,4,27,0,11.8,3,10.2,13.4,11.5,3.3
2003,4,28,0,12.1,1.3,9.9,17,12,2.9
2003,4,29,0,8.4,6.8,12.5,20.9,11,4.1
2003,4,30,27.5,0.1,10,10.3,13.5,12.2,5.5
2003,5,1,1,12.6,1,6.8,13.1,7.1,3.2
2003,5,2,0,12.8,0,8.5,17.8,10.2,3
2003,5,3,0,12.8,0,13.2,18.7,13.3,2.8
2003,5,4,0,7.6,4.3,12.6,15.9,13.2,2.9
2003,5,5,0,9.7,2.8,12.1,15.7,13.4,4.7
2003,5,6,0,11.7,7.3,12.9,20.7,15,2.8
2003,5,7,0.5,0.9,9.8,18.8,24.8,18.7,4.3
2003,5,8,42,0,10,9,13.5,12.9,6.7
2003,5,9,0,12.2,1.8,6.9,11.4,7.5,5.2
2003,5,10,0,12,5.3,7.6,14.6,9.3,3.6
2003,5,11,0,0,10,13,16.2,12.5,2.5
2003,5,12,0,9.5,5.5,14.8,18.9,13,3
2003,5,13,0,10.8,7.3,15.7,20.6,14.7,2.1
2003,5,14,3.5,6,10,15.1,19.9,13.7,2.6
2003,5,15,13,0,10,16,17.3,17.2,3.9
2003,5,16,0,0.2,10,13.1,14.5,13.7,4.2
2003,5,17,0,8.2,6.8,12.1,15.3,12.7,4.6
2003,5,18,0,5.8,7.5,12.6,17.7,15,2.5
2003,5,19,0,7.7,7.8,14.9,19,16.4,1.9
2003,5,20,0,1,8.3,14.7,16.7,15.4,2.4
2003,5,21,0,9.2,5,14,16.5,13.9,2.4
2003,5,22,0,12.6,5,11.6,16.8,13.9,2.6
2003,5,23,0,11.6,5.5,15.4,20.6,15.3,2.5
2003,5,24,0,10.3,4.3,16.1,21.4,14.7,2.8
2003,5,25,0,2.3,10,17.7,20.5,15,2.7
2003,5,26,0,0,10,18,19.7,15.4,1.6
2003,5,27,0,1.2,8,17.3,20.3,16.4,3
2003,5,28,0,10.9,3.8,17.3,22,17.2,3.5
2003,5,29,0,12,4,18.1,22.3,17.6,2.8
2003,5,30,0,13.1,7,17,22.1,16.5,3.2
2003,5,31,10,5.6,9,17.4,23.1,19.8,4.7
2003,6,1,7,0.5,10,16.6,18,17.9,4.8
2003,6,2,0,12.1,5.3,15.4,18.1,14.6,3.2
2003,6,3,0,12.4,1.3,14,18.4,13.2,2.6
2003,6,4,0,3.8,6.5,14.1,20.1,14.2,2
2003,6,5,0,11,7.5,15.8,19.1,16.3,2.7
2003,6,6,0,10.6,1.8,14.5,21,12.2,2.5
2003,6,7,0.5,1.5,8.3,18.6,22,16.5,2
2003,6,8,0,12.5,2,16.7,21.1,17.1,3.3
2003,6,9,0,10.8,6,17.9,22.8,18.4,2.4
2003,6,10,0,2,10,20.6,23.5,17.1,3.1
2003,6,11,0,5.4,8.8,20.2,22.8,18.8,3
2003,6,12,0.5,1.1,10,20.8,23.5,21.7,2.5
2003,6,13,6,0,10,20.1,22.4,23.3,3.9
2003,6,14,1.5,0,10,19.7,20.6,21.9,2.4
2003,6,15,0,0.5,10,18.6,21.1,20.6,2.2
2003,6,16,11.5,0,10,20.3,22.6,22.7,2.6
2003,6,17,34,3.1,10,20.7,23,24.1,2.3
2003,6,18,0,1.2,10,21.7,24.5,23.3,2.6
2003,6,19,2,1.3,9.3,22.1,26.1,25,3.1
2003,6,20,9.5,0,9.8,19.1,22,21.7,6.9
2003,6,21,0,12.5,6.3,19,23.4,21.2,2.7
2003,6,22,0,2.5,10,20.2,22.4,22.7,2.2
2003,6,23,0,6.7,7.5,20.3,23.5,22.3,2.5
2003,6,24,12.5,0,10,20.8,22.6,24.5,2.4
2003,6,25,14.5,1.4,9.5,19.4,22.7,22.1,2.7
2003,6,26,5.5,0,10,19.3,20.9,20.6,4.9
2003,6,27,16,3.8,9.5,19.8,21.8,20.9,4.2
2003,6,28,12.5,0,10,19.9,23.4,23.8,8
2003,6,29,2.5,3.3,10,19.2,21.1,19.9,3.2
2003,6,30,0,6.9,10,18.9,22.9,21.2,2.8
2003,7,1,1.5,0,10,19.6,21.8,22.2,2.8
2003,7,2,0,7.8,6.8,18.9,21.1,19.4,4.1
2003,7,3,6,0.1,10,18.5,21.4,20.5,2.9
2003,7,4,6,0,10,19.4,20.7,21.3,7.9
2003,7,5,3,5.3,9.8,18.6,21.5,20.6,3
2003,7,6,1.5,0,10,19.1,21.5,22.4,2.3
2003,7,7,25.5,3.9,9.3,20.1,22.1,22.9,6.6
2003,7,8,0,5.3,9.8,19.9,21.9,22.1,2.7
2003,7,9,4,0.2,10,20.2,24.4,24.2,2.5
2003,7,10,21,0.1,10,23,27.3,25,6.4
2003,7,11,14,0,10,22.5,24,26.5,3.2
2003,7,12,0,0.3,10,20.1,22,22.9,4.8
2003,7,13,11.5,0,10,18.7,20,20.8,5.2
2003,7,14,8,0,10,18.6,19.9,21.5,3.3
2003,7,15,0,4.3,9.5,19.2,20.7,19.4,3.1
2003,7,16,0,5.7,5.8,18.3,21,19,4.3
2003,7,17,0,6.9,7,17.5,21.6,19.8,4
2003,7,18,1.5,0.1,9.3,19.8,23.2,22.2,2.6
2003,7,19,0,2.6,9.5,21.3,27.1,23.1,3.1
2003,7,20,18,3.3,9,22.3,25.8,25.3,2.5
2003,7,21,49,4.9,9.8,21.7,23.9,24.7,2.5
2003,7,22,0,3.1,10,22.9,24.5,24.6,2.3
2003,7,23,27.5,0,10,22.7,23.6,25.2,2.6
2003,7,24,5,0.2,10,21.6,23.2,24.9,5.9
2003,7,25,1.5,0,10,20.2,21.5,22.5,3.1
2003,7,26,0,2.7,8.5,19.5,21.9,20.8,2.3
2003,7,27,0,7.2,7.3,19.3,23.1,21.7,2.6
2003,7,28,0,6.9,9.3,20.9,24.9,23.3,3
2003,7,29,4.5,0.4,10,23,26.3,24.2,1.8
2003,7,30,10,1.8,9,22.1,23.2,25.3,4.7
2003,7,31,7.5,1.9,10,20.8,22.5,23.4,5.2
2003,8,1,0,4.4,9.5,21.1,25,24.9,3.6
2003,8,2,0,11.4,5.5,22.6,27.8,26.3,2
2003,8,3,0,12.6,4.5,24.2,29.1,25.7,2.9
2003,8,4,0,9.7,4.5,25.1,28.7,27.8,2.6
2003,8,5,0,2.5,9.3,24.6,26.7,29.4,3.5
2003,8,6,0,9.2,6,24.4,28.2,29.2,2.9
2003,8,7,0,9.5,5,25.8,30,27.3,2.3
2003,8,8,0.5,3.9,9.8,24.9,27.5,27.6,5.4
2003,8,9,3,0,10,23.5,26.3,27,6.1
2003,8,10,1,5.8,6.3,23.7,25.7,26.6,2.6
2003,8,11,2.5,1.4,9.5,23.2,25.8,26.5,2.8
2003,8,12,34.5,0.5,10,22.1,23.8,25.1,2.3
2003,8,13,0,8.2,8.8,20.8,24.6,23.4,4.3
2003,8,14,23.5,0,10,20.3,21.4,23.1,2.3
2003,8,15,2.5,0.4,10,20,22.6,23.3,2.8
2003,8,16,0,6.4,7.3,20.9,25.6,24.7,3.4
2003,8,17,16.5,0,10,23.4,24.9,28.4,2.2
2003,8,18,55.5,0,10,22.1,23.1,26.4,2.7
2003,8,19,4,1.7,9,22,25.1,27.4,2.2
2003,8,20,0,12.4,3.8,23.2,27.2,27.7,2.1
2003,8,21,0.5,3.3,8.3,24.6,27,28.1,3.1
2003,8,22,0,9.5,9.3,25.4,27.3,28.5,3
2003,8,23,0,10.8,5.5,24.4,28.1,26.8,4.6
2003,8,24,0,8.3,7.5,24.5,28.3,25.4,3.1
2003,8,25,4,6,7.5,24.5,28.2,27,3.8
2003,8,26,1.5,0.2,10,24.1,25.6,27.9,2.2
2003,8,27,0.5,4,9.5,24.1,26,26.4,3.5
2003,8,28,1,0.6,9.8,24.3,28.1,25.8,5
2003,8,29,0,3.9,9.3,24.3,26.3,27,4.8
2003,8,30,1,0,10,20.4,22.7,22.3,5
2003,8,31,84,0,10,19.1,20.8,22.9,4.8
2003,9,1,19,1.5,10,21.2,23.5,26.4,2.3
2003,9,2,0,8.5,9.8,22.5,26.7,28.1,2
2003,9,3,0,1,10,23.8,25.9,28,2.6
2003,9,4,0,8.3,5.5,22.7,24.9,24.5,4.4
2003,9,5,0,11,6,20.9,26.3,23.2,2.7
2003,9,6,24.5,0,9.8,23.2,25.6,24.3,4.5
2003,9,7,1.5,8.4,5.8,21.4,24.3,23.2,3.6
